,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
1916,CLEAN HARBORS OF BALTIMORE,10,,http://echo.epa.gov/detailed-facility-report?fid=110029273417,39.2711,-76.6327
27268,JOHNS HOPKINS UNIVERSITY - APL,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110019858402,39.16084,-76.89956
28752,"SAPPHIRE SCIENTIFIC, INC.",6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000339606,39.30204000000001,-76.55771999999997
1743,W R GRACE & CO - CONN COLUMBIA,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000339456,39.192013,-76.89686400000002
65,"REPLIFORM, INC",3,,http://echo.epa.gov/detailed-facility-report?fid=110003550327,39.249175,-76.687422
8514,KAYDON RING & SEAL INC,3,,http://echo.epa.gov/detailed-facility-report?fid=110000340104,39.274453,-76.635562
5669,THE KEY W CORPORATION,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110066957314,39.15158,-76.68486999999998
17418,UNIVERSITY OF MARYLAND ST. JOSEPH MEDICAL CENTER,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110003512958,39.38812,-76.61328
2042,PHARMSCRIPT OF MD LLC,1,,http://echo.epa.gov/detailed-facility-report?fid=110070513581,39.16898,-76.81186
4629,WSSC CONSOLIDATED LABORATORY,1,,http://echo.epa.gov/detailed-facility-report?fid=110019876703,39.05536,-76.96646
23444,SAFETY-KLEEN SYSTEMS INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110000340122,39.267836,-76.65923599999998
12597,CVS PHARMACY #5706,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110045976985,39.1997,-76.64175999999998
22806,DIAGEO NORTH AMERICA,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000764290,39.22457,-76.69794
6272,HI-TECH COLOR,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000339544,39.10898,-76.69575
7122,POWERCON CORPORATION,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000796247,39.11998,-76.69462
2,DEAN ST FOREIGN CAR REPAIR,0,,http://echo.epa.gov/detailed-facility-report?fid=110003530386,39.28867,-76.56661
20,AUTOMOTIVE TECHNOLOGY INCORPORATED,0,,http://echo.epa.gov/detailed-facility-report?fid=110006837423,39.17262,-76.84439
45,WAL-MART SUPERCENTER #01875,0,,http://echo.epa.gov/detailed-facility-report?fid=110038921441,39.14567,-76.648697
89,USDA FEDERAL GRAIN INSP SERVICE,0,,http://echo.epa.gov/detailed-facility-report?fid=110006899482,39.270707,-76.589488
101,MCCALL HANDLING CO,0,,http://echo.epa.gov/detailed-facility-report?fid=110001261606,39.26241,-76.6753
