,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
4642,PRINCE SPECIALTY PRODUCTS LLC,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000867036,39.19469,-76.56416
1520,EVANGELICAL PRESBYTERIAN CHURCH OF ANNAPOLIS,13,,http://echo.epa.gov/detailed-facility-report?fid=110006635533,39.00064,-76.5193
5220,BROADNECK WATER RECLAMATION FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110000537134,39.025556,-76.406944
11548,STEVENSON UNIVERSITY WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110064161197,39.42326,-76.69651999999998
12207,COX CREEK WATER RECLAMATION PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110000537072,39.174556,-76.53491700000002
12940,MARYLAND CITY WATER RECLAMATION FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110000736927,39.081927,-76.826856
21861,LOCKHEED MARTIN DUMP ROAD AREA GROUNDWATER TREATMENT PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110067429820,37.59084,-81.52319
23070,"AMERICAN WATER OPERATIONS AND MAINTENANCE, INC. FORT MEADE WWTP",13,,http://echo.epa.gov/detailed-facility-report?fid=110049522875,39.091182,-76.775373
2109,ASHLEIGH KNOLLS SHARED SEWAGE DISPOSAL FACILITY,11,,http://echo.epa.gov/detailed-facility-report?fid=110038439936,39.17109,-76.93431
2998,PUBLIC SCHOOL 405,11,,http://echo.epa.gov/detailed-facility-report?fid=110001772341,39.29505,-76.53324
3795,"THE SEASONS APARTMENTS,POOL #1",11,,http://echo.epa.gov/detailed-facility-report?fid=110015602720,39.12022,-76.84196999999998
4268,ANNAPOLIS ROADS APARTMENTS,11,,http://echo.epa.gov/detailed-facility-report?fid=110063020476,38.96126,-76.47755
7410,"ANCHORAGE MARINA, INC.",11,,http://echo.epa.gov/detailed-facility-report?fid=110016695913,39.28113,-76.58131
19581,MARYLAND YACHT CLUB,11,,http://echo.epa.gov/detailed-facility-report?fid=110001776533,39.15423,-76.49875
23101,"THE SEASONS APARTMENTS,POOL #2",11,,http://echo.epa.gov/detailed-facility-report?fid=110015602739,39.119193,-76.846147
24054,WATERMONT SWIM CLUB,11,,http://echo.epa.gov/detailed-facility-report?fid=110012806188,39.21113,-76.76639
25917,ATRIA MANRESA,11,,http://echo.epa.gov/detailed-facility-report?fid=110040089285,39.00685,-76.49023000000003
27028,MOTEL 6 # 744 - LAUREL,11,,http://echo.epa.gov/detailed-facility-report?fid=110042366463,39.0988,-76.81461999999998
27363,CALVERTON SWIM CLUB,11,,http://echo.epa.gov/detailed-facility-report?fid=110012751771,39.06472,-76.94476
28213,PARK SCHOOL,11,,http://echo.epa.gov/detailed-facility-report?fid=110002472770,39.39632,-76.67335
