REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL
110012688528,KENT SEATECH LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110012688528
110070089184,PALO VERDE SCHOOL DISTRICT,12,,http://echo.epa.gov/detailed-facility-report?fid=110070089184
110070096307,TRI STAR CONTRACTING II INCORPORATED,12,,http://echo.epa.gov/detailed-facility-report?fid=110070096307
110070091466,COACHELLA SANITARY DIST,12,,http://echo.epa.gov/detailed-facility-report?fid=110070091466
110070093973,NEW ERA METALS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110070093973
110070089204,VISTA MINE,12,,http://echo.epa.gov/detailed-facility-report?fid=110070089204
110070089189,DESERT RECYCLING INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110070089189
110000479704,SKYLINE HOMES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000479704
110070091728,KAISER EAGLE MOUNTAIN MINE,12,,http://echo.epa.gov/detailed-facility-report?fid=110070091728
110000761532,WATER RECLAMATION PLANT NO. 4,10,,http://echo.epa.gov/detailed-facility-report?fid=110000761532
110000519314,HENRY N. WOCHHOLZ WASTEWATER TREATMENT FACILITY,9,,http://echo.epa.gov/detailed-facility-report?fid=110000519314
110000521043,VALLEY SANITARY DISTRICT WWTP,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000521043
110055992993,BEAUMONT WWTF,8,,http://echo.epa.gov/detailed-facility-report?fid=110055992993
110070091510,CROSSROADS AT SAN JACINTO,8,,http://echo.epa.gov/detailed-facility-report?fid=110070091510
110000730834,COACHELLA SD WWTP,6,,http://echo.epa.gov/detailed-facility-report?fid=110000730834
110066338948,ARCO AM/PM  #83022,6,,http://echo.epa.gov/detailed-facility-report?fid=110066338948
110070093889,GALLERY AT INDIAN PALMS,6,,http://echo.epa.gov/detailed-facility-report?fid=110070093889
110012189817,DATE PALM PETROLEUM INC DBA ARCO AM/PM #83212,6,,http://echo.epa.gov/detailed-facility-report?fid=110012189817
110070094335,CALIFORNIA AQUATIC FARM,6,,http://echo.epa.gov/detailed-facility-report?fid=110070094335
110012430271,MCCROMETER INC.,6,,http://echo.epa.gov/detailed-facility-report?fid=110012430271
