REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110001720175,STINKER STORES - STINKER #343,2,3.0,http://echo.epa.gov/detailed-facility-report?fid=110001720175,39.63159,-104.98791000000001
110010751347,K.P. KAUFFMAN - REG 7 REPORTING,1,3.0,http://echo.epa.gov/detailed-facility-report?fid=110010751347,39.742905,-104.98738
110045438184,BAYSWATER EXPL - REG 7  & OOOO REPORTING,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110045438184,39.7466,-104.99158999999999
110001437035,CONOCOPHILLIPS COMPANY - 2706375,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001437035,39.678490000000004,-104.9679
110070704065,HARACE - MILE HIGH QUICK STOP,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070704065,39.7744,-104.92461999999999
110010299444,NORTH WASHINGTON SINCLAIR,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010299444,39.78846,-104.97828
110001391342,"7-ELEVEN, INC. - NO 13194",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001391342,39.733734999999996,-104.99869
110001393297,CIRCLE K STORE # 2709898,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001393297,39.678354,-105.013778
110028004843,"PYNERGY, LLC - 4001 COLORADO BLVD",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110028004843,39.77344,-104.94063999999999
110037582489,"FUNERAL DIRECTOR'S SERVICE, LLC",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110037582489,39.68307,-104.9888
110017379745,WESTERN GAS & CONVENIENCE #103,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017379745,39.67904,-105.02503
110022307494,OMNI-X U.S.A .,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022307494,39.64573,-105.02221999999999
110045434767,FOUNDATION ENERGY - REG 7 REPORTING,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110045434767,39.744955,-104.98738999999999
110009563267,TWIN STAR ENERGY #522,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009563267,39.65309,-104.88524
110001720166,AB PETROLEUM INC NO 22,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001720166,39.72617,-104.9986
110002397629,PRESBYTERIAN ST LUKES,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002397629,39.74606,-104.96681000000001
110002008648,DIAMOND SHAMROCK NO 690,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002008648,39.569520000000004,-105.11185
110010305062,ROYAL CREST DAIRY INC--GARAGE,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010305062,39.71014,-104.98037
110001721101,G & S SERVICES CO- #06424,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001721101,39.653079999999996,-104.88432
110022513289,GENERAL SHALE - DENVER BRICK PLANT #60,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022513289,39.660470000000004,-105.00849
