,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
3130,SARATOGA WASTEWATER LAGOONS,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055197558,41.47348,-106.81165
1798,HANFT PIT,13,,http://echo.epa.gov/detailed-facility-report?fid=110055182500,44.8496,-107.243
2786,OIL CANYON,13,,http://echo.epa.gov/detailed-facility-report?fid=110062654961,43.50872,-106.59074
2845,POWELL WASTEWATER LAGOON,13,,http://echo.epa.gov/detailed-facility-report?fid=110055197424,44.75507,-108.75606
2927,LITTLE GOOSE RANCH PIT,13,,http://echo.epa.gov/detailed-facility-report?fid=110055182662,44.613136,-107.088892
2932,GILLETTE WWTF,13,,http://echo.epa.gov/detailed-facility-report?fid=110064614751,44.26797,-105.44395
3280,LANDER WASTEWATER LAGOON,13,,http://echo.epa.gov/detailed-facility-report?fid=110064598412,42.85375,-108.69924
3360,EVANSTON WWTF,13,,http://echo.epa.gov/detailed-facility-report?fid=110058916776,41.28659,-111.00069
3399,BUFFALO CITY YARD,13,,http://echo.epa.gov/detailed-facility-report?fid=110055183242,44.347583,-106.706683
3447,FORMER CONOCO REFINERY AND GLENROCK STATION,13,,http://echo.epa.gov/detailed-facility-report?fid=110056162682,42.991802,-107.541926
3757,PINE RIDGE ONE PIT (ARARAT ROCK),13,,http://echo.epa.gov/detailed-facility-report?fid=110055196700,43.6999,-106.440628
4749,TANK 42 HYDROSTATIC TESTING,13,,http://echo.epa.gov/detailed-facility-report?fid=110064627355,44.839758,-108.40398
4910,GLENROCK WASTEWATER LAGOON,13,,http://echo.epa.gov/detailed-facility-report?fid=110055197415,42.858638,-105.830453
5434,MG OIL - GILLETTE,13,,http://echo.epa.gov/detailed-facility-report?fid=110057188813,44.295098,-105.5063
5517,ASPHALT PLANT AND RECYCLE AREA,13,,http://echo.epa.gov/detailed-facility-report?fid=110055207413,41.795429,-107.219023
6022,TECHNIPFMC,13,,http://echo.epa.gov/detailed-facility-report?fid=110055164557,42.8704,-106.43
6053,CABALLO MINE,13,,http://echo.epa.gov/detailed-facility-report?fid=110055164593,44.15374,-105.34885
6871,PILOT THOMAS LOGISTICS-ROCK SPRINGS TERMINAL,13,,http://echo.epa.gov/detailed-facility-report?fid=110064632759,41.618002,-109.234222
7785,NORTH ANT HILLS WELLS,13,,http://echo.epa.gov/detailed-facility-report?fid=110055207618,43.20321,-104.37029
8477,MOORCROFT WASTEWATER LAGOON,13,,http://echo.epa.gov/detailed-facility-report?fid=110055197601,44.27051,-104.97228
