,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
295,SINCLAIR WYOMING REFINING COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110060623543,41.779444,-107.1075
370,"SUPERIOR AUTOMOTIVE AND TIRE, LLC",12,,http://echo.epa.gov/detailed-facility-report?fid=110070648478,44.34462,-106.72212
4472,"FREMONT TRADING COMPANY, LLC",12,,http://echo.epa.gov/detailed-facility-report?fid=110070649061,44.752164,-108.748384
8148,"LEWIS HOLDING COMPANY, INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110070648531,44.7991,-106.93524
11702,"GREENE'S ENERGY SERVICES, INC.",9,,http://echo.epa.gov/detailed-facility-report?fid=110046410095,41.631983,-109.246817
1185,SILVER EAGLE REFINING - EVANSTON,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000600378,41.260556,-110.806944
7936,UPRR CHEYENNE RAILROAD FACILITY,4,,http://echo.epa.gov/detailed-facility-report?fid=110002377730,41.12638,-104.947921
2588,SINCLAIR CASPER REFINING COMPANY,3,,http://echo.epa.gov/detailed-facility-report?fid=110070641614,42.85,-106.25
3570,BAKER HUGHES JOINT FACILITY,3,,http://echo.epa.gov/detailed-facility-report?fid=110067204910,42.854041,-106.213905
2744,BANNER STORE,2,,http://echo.epa.gov/detailed-facility-report?fid=WYR000219857,44.542676,-106.850534
6669,FAT BOYS TIRE,2,,http://echo.epa.gov/detailed-facility-report?fid=110070647956,42.05164,-104.95463
7465,TRI-STATE OIL RECLAIMERS - TRI-STATE OIL RECLAIMERS -,2,,http://echo.epa.gov/detailed-facility-report?fid=110005580193,41.08559,-104.95461
8276,PARK COUNTY SCHOOL DISTRICT #1 BUS BARN,2,,http://echo.epa.gov/detailed-facility-report?fid=110070649602,44.752164,-108.748384
9288,WORLAND FORD-CHRYSLER,2,,http://echo.epa.gov/detailed-facility-report?fid=110070643332,44.01683,-107.96229
9634,ASAP AUTO REPAIR,2,,http://echo.epa.gov/detailed-facility-report?fid=110070649600,44.742405,-108.78793
10100,BOB'S AUTO REPAIR,2,,http://echo.epa.gov/detailed-facility-report?fid=110070650139,44.75349,-108.75034
11551,REV ENERGY SERVICES,2,,http://echo.epa.gov/detailed-facility-report?fid=110070644547,44.29468,-105.47632
106,"WYODAK ENERGY SERVICES, LLC",1,,http://echo.epa.gov/detailed-facility-report?fid=110070642312,44.36086,-106.69741
365,LARAMIE PEAK MOTORS LLC,1,,http://echo.epa.gov/detailed-facility-report?fid=110070641758,42.06859,-104.96315
395,ROCKY MTN BRAKE & SUPPLY,1,,http://echo.epa.gov/detailed-facility-report?fid=110070644523,42.84047,-106.260495
