REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110056255109,"WHITE MOUNTAIN BIODIESEL, INC",10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056255109,44.077037,-72.004727
110000602991,PSNH - SCHILLER STATION,10,,http://echo.epa.gov/detailed-facility-report?fid=110000602991,43.09726,-70.783801
110057111995,BURGESS BIOPOWER,4,3.0,http://echo.epa.gov/detailed-facility-report?fid=110057111995,44.469770000000004,-71.17515999999999
110000313802,PSNH MERRIMACK GENERATING STATION,2,,http://echo.epa.gov/detailed-facility-report?fid=110000313802,43.141069,-71.46866800000001
110004096781,NEW HAMPSHIRE STAMPING CO INC,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110004096781,42.99548,-71.52233000000001
110046597072,PRIMA AMERICA CORPORATION,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110046597072,44.608509999999995,-71.52839
110001524093,COMPLETE COVERAGE WOODPRIMING,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001524093,43.15387,-71.40597
110010352876,HEBRON BRIDGEWATER RESOURCE RECOVERY FACILITY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010352876,43.64809,-71.72622
110031533856,BOSCAWEN SAND AND GRAVEL,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110031533856,43.3033,-71.6341
110013866904,UNIVERSITY OF NEW HAMPSHIRE MAINTAINENCE BUILDING,1,,http://echo.epa.gov/detailed-facility-report?fid=110013866904,43.136944,-70.936389
110023083973,"WORTHEN INDUSTRIES, INC. - NYLCO DIVISION",1,,http://echo.epa.gov/detailed-facility-report?fid=110023083973,42.79838,-71.53392
110028119827,PLOURDE SAND AND GRAVEL,1,,http://echo.epa.gov/detailed-facility-report?fid=110028119827,43.12011,-71.44174
110001521773,DARTMOUTH PRINTING COMPANY,1,,http://echo.epa.gov/detailed-facility-report?fid=110001521773,43.72579,-72.26955
110038119470,NH DAS HEALTH & WELFARE BUILDING,1,,http://echo.epa.gov/detailed-facility-report?fid=110038119470,43.2175,-71.51496999999999
110033022271,"HARVEY INDUSTRIES, INC., D/B/A HARVEY BUILDING PRODUCTS",1,,http://echo.epa.gov/detailed-facility-report?fid=110033022271,42.92915,-71.38325
110007133271,PLOURDE SAND & GRAVEL,1,,http://echo.epa.gov/detailed-facility-report?fid=110007133271,43.108891,-71.473499
110003920455,PIKE INDUSTRIES INC - BRENTWOOD,1,,http://echo.epa.gov/detailed-facility-report?fid=110003920455,43.00325,-71.01361999999999
110001521862,CROTCHED MOUNTAIN REHABILITATION CENTER,1,,http://echo.epa.gov/detailed-facility-report?fid=110001521862,42.97842,-71.87959000000001
110012472779,DURGIN & CROWELL LUMBER,1,,http://echo.epa.gov/detailed-facility-report?fid=110012472779,43.445381,-72.050578
110001523922,TEREX USA LLC,1,,http://echo.epa.gov/detailed-facility-report?fid=110001523922,42.87089,-71.05844
