,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
19934,ALTUS SE WASTEWATER TREATMENT PLANT,13,10.0,http://echo.epa.gov/detailed-facility-report?fid=110000753471,34.628654,-99.272141
3552,DEPEW,13,7.0,http://echo.epa.gov/detailed-facility-report?fid=110011009504,35.805056,-96.498083
14294,WETUMKA LANDFILL,13,6.0,http://echo.epa.gov/detailed-facility-report?fid=110022587235,35.248806,-96.235194
3370,DICK CONNER CORRECTIONAL CENTER,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110006113366,36.477583,-96.382389
27752,COPAN PWA,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110011009782,36.897973,-95.925883
1827,"CHELSEA, TOWN OF",13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110011009078,36.5174,-95.42319
4643,EXPRESS RANCHES,13,,http://echo.epa.gov/detailed-facility-report?fid=110009154011,35.56579,-97.904735
6969,BUFFALO FEEDERS LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110012664526,36.855556,-99.559444
12176,CRI FEEDERS-GUYMON,13,,http://echo.epa.gov/detailed-facility-report?fid=110054980295,36.935861,-101.438361
14152,XCEL FEEDYARD LLC (FORMERLY WHEELER BROTHERS FEEDYARD),13,,http://echo.epa.gov/detailed-facility-report?fid=110011014437,35.851388,-98.351388
17590,AMIGO FEEDERS,13,,http://echo.epa.gov/detailed-facility-report?fid=110015911557,36.906389,-101.916111
23265,"TEXAS COUNTY FEED YARD, L.L.C.",13,,http://echo.epa.gov/detailed-facility-report?fid=110011014507,36.708333,-101.433333
23766,"3 M&H LAND AND CATTLE LLC (FORMERLY PANHANDLE FEEDERS OF SHATTUCK, LLC)",13,,http://echo.epa.gov/detailed-facility-report?fid=110011014428,36.373611,-99.830833
22354,BLUEJACKET WWT,12,6.0,http://echo.epa.gov/detailed-facility-report?fid=110039702532,36.806139,-95.067639
28894,CHOCTAW UTILITIES AUTHORITY,12,6.0,http://echo.epa.gov/detailed-facility-report?fid=110011007463,35.499056,-97.239444
2139,STONETOWN TRAILS END MHP,12,5.0,http://echo.epa.gov/detailed-facility-report?fid=110011007409,36.159278,-95.668167
13478,WEWOKA PUBLIC WORKS AUTHORITY,12,5.0,http://echo.epa.gov/detailed-facility-report?fid=110022580722,35.153972,-96.477083
3369,JAY UTILITIES AUTHORITY,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110006644970,36.4265,-94.804917
18158,CANDIAN PUBLIC WORKS AUTH,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110039738148,35.1737,-95.6517
28705,PORTER WWTP,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110009154547,35.870667,-95.511722
