,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
11331,SEACAST,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005343084,48.051813,-122.191536
9840,WHOLE ENERGY MARCH POINT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002150449,48.464634,-122.538894
5062,APPLIED AERO SYSTEMS,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110057068970,47.900062,-122.296213
12558,UPS BELLINGHAM,7,,http://echo.epa.gov/detailed-facility-report?fid=110005342209,48.784926,-122.446296
35286,ST JOSEPH HOSPITAL MAIN CAMPUS,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005362419,48.773374,-122.471981
11140,UNIENERGY TECHNOLOGIES,6,,http://echo.epa.gov/detailed-facility-report?fid=110012562565,47.888892,-122.291125
8783,MAACO COLLISION REPAIR & AUTO PAINTING,5,,http://echo.epa.gov/detailed-facility-report?fid=110005400379,48.75643,-122.45392
4570,FLUKE CORPORATION SEAWAY BLVD,4,,http://echo.epa.gov/detailed-facility-report?fid=110002150430,47.93483300000001,-122.266116
11576,ZODIAC AEROSPACE,4,,http://echo.epa.gov/detailed-facility-report?fid=110000490184,48.112123,-122.182142
19847,ROYELL MANUFACTURING INC,4,,http://echo.epa.gov/detailed-facility-report?fid=110005384182,47.96664000000001,-122.19678
22954,MCFARLAND CASCADE ARLINGTON PLANT,4,,http://echo.epa.gov/detailed-facility-report?fid=110000489999,48.162794,-122.143936
23025,NICHOLS BROTHERS BOAT BUILDERS,4,,http://echo.epa.gov/detailed-facility-report?fid=110040324011,48.014681,-122.540292
25804,INTERNATIONAL AERO INTERIOR,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110015529150,48.47693,-122.40809
935,ISLAND HOSPITAL,3,,http://echo.epa.gov/detailed-facility-report?fid=110012505725,48.50289,-122.61586
7369,TARGET STORE 2192,3,,http://echo.epa.gov/detailed-facility-report?fid=110031280584,48.14853,-122.18882
10135,BINGO KING TPI,3,,http://echo.epa.gov/detailed-facility-report?fid=110000829088,47.873866,-122.271448
11344,LKQ BELLINGHAM,3,,http://echo.epa.gov/detailed-facility-report?fid=110012563500,48.790642,-122.452224
12404,ROCKWELL COLLINS,3,,http://echo.epa.gov/detailed-facility-report?fid=110064017950,47.89356400000001,-122.27643700000002
13672,BAYVIEW COMPOSITES MT VERNON,3,,http://echo.epa.gov/detailed-facility-report?fid=110035438611,48.44856,-122.47082
15157,COMMERCIAL AIRCRAFT INTERIORS LLC ARLING,3,,http://echo.epa.gov/detailed-facility-report?fid=110058276253,48.170336,-122.147296
