,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
1090,COCONINO COUNTY - ENVIRONMENTAL HEALTH,5,,http://echo.epa.gov/detailed-facility-report?fid=110031375116,35.22436,-111.65688
4669,OGDENS CLEANERS,5,,http://echo.epa.gov/detailed-facility-report?fid=110005993559,35.195255,-111.63324
2207,"DRG TECHNOLOGIES, INC.",3,,http://echo.epa.gov/detailed-facility-report?fid=110003411120,32.834978,-109.704666
5975,HERITAGE ENVIRONMENTAL SERVICES LLC,3,,http://echo.epa.gov/detailed-facility-report?fid=110000608931,32.89398,-111.51158999999998
7940,FREEPORT MCMORAN SAFFORD,3,,http://echo.epa.gov/detailed-facility-report?fid=110037149519,32.958333,-109.675
9382,PAGE-TROWBRIDGE RANCH LANDFILL,3,,http://echo.epa.gov/detailed-facility-report?fid=110000907573,32.615142,-110.889156
2918,CORDANT,2,,http://echo.epa.gov/detailed-facility-report?fid=110061061292,35.196964,-111.62602
3786,TARGET STORE T0935,2,,http://echo.epa.gov/detailed-facility-report?fid=110024442806,35.18413,-111.66142
3813,COPPERSTATE FARMS MANAGEMENT,2,,http://echo.epa.gov/detailed-facility-report?fid=110070516269,34.518233,-110.103582
8194,COSTCO DRIVE @ THORNYDALE CROSSING LOTS 1-7,2,,http://echo.epa.gov/detailed-facility-report?fid=110015951451,32.327402,-111.048018
9416,BRIGHT INTERNATIONAL,2,,http://echo.epa.gov/detailed-facility-report?fid=110031389726,32.967420000000004,-111.54292
9844,"CELESTICA, LLC",2,,http://echo.epa.gov/detailed-facility-report?fid=110070244425,32.40775,-110.94436
10256,HEXCEL CORPORATION,2,,http://echo.epa.gov/detailed-facility-report?fid=110070306790,32.87943,-111.771619
5680,"MARANA AEROSPACE SOLUTIONS, LLC",1,,http://echo.epa.gov/detailed-facility-report?fid=110045963846,32.518144,-111.343044
6339,KREBS ENGINEERS,1,,http://echo.epa.gov/detailed-facility-report?fid=110039343626,32.3508,-111.08258
8188,FLAGSTAFF MEDICAL CENTER,1,,http://echo.epa.gov/detailed-facility-report?fid=110001694550,35.20865999999999,-111.6452
10997,ARIZONA PACIFIC WOOD PRESERVING INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110040891808,32.7586,-111.56796
11786,PPG PAINTS SOTRE #8376,1,,http://echo.epa.gov/detailed-facility-report?fid=110070206135,32.337509999999995,-111.05583500000002
14031,"LOWE'S OF SHOW LOW, AZ #2833",1,,http://echo.epa.gov/detailed-facility-report?fid=110039447015,34.19582,-110.016513
15138,PPG INDUSTRIES INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110040891728,32.94577,-111.75973
