REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110039145092,FLOMATIC C. E. BRADLEY LAB,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110039145092,42.89601,-72.54926999999999
110043865779,ELLISON SURFACE TECHNOLOGIES VERMONT SITE 1,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043865779,43.52774,-72.95521
110012499787,ETHAN ALLEN OPERATIONS ORLEANS DIV,12,,http://echo.epa.gov/detailed-facility-report?fid=110012499787,44.8083,-72.20305
110005297384,WESCO INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110005297384,44.19594,-72.50128000000001
110046259605,PAD PRINT MACHINERY,12,,http://echo.epa.gov/detailed-facility-report?fid=110046259605,43.223620000000004,-73.00872
110066980869,MCDERMOTTS INC-ST ALBANS CO-OP,12,,http://echo.epa.gov/detailed-facility-report?fid=110066980869,44.91268,-72.79899
110024539702,UNIVERSITY SHELL,12,,http://echo.epa.gov/detailed-facility-report?fid=110024539702,44.47225,-73.18964
110008210532,RUTLAND COUNTY REGIONAL TRANSFER STATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110008210532,43.620466,-72.951193
110043653212,LITTLE RIVER AUTO SALES,12,,http://echo.epa.gov/detailed-facility-report?fid=110043653212,44.311429,-72.765381
110006137439,FAIRLEE MARINE,12,,http://echo.epa.gov/detailed-facility-report?fid=110006137439,43.90175,-72.15445
110005300316,MIDWAY OIL WEST STREET SMART SHOP,12,,http://echo.epa.gov/detailed-facility-report?fid=110005300316,43.6042,-73.00333
110043573380,KILLINGTON PICO SKI RESORT,12,,http://echo.epa.gov/detailed-facility-report?fid=110043573380,43.617327,-72.802277
110035434107,ENVIRONMENTAL PRODUCTS & SVCS OF VT,12,,http://echo.epa.gov/detailed-facility-report?fid=110035434107,44.44999,-73.12205
110006536695,WILLIES AUTO VILLAGE,12,,http://echo.epa.gov/detailed-facility-report?fid=110006536695,44.47455,-72.68935
110066981074,SUICIDE SIX SKI AREA,12,,http://echo.epa.gov/detailed-facility-report?fid=110066981074,43.66581,-72.54309
110008211130,HANDYS SHELL,12,,http://echo.epa.gov/detailed-facility-report?fid=110008211130,44.478320000000004,-73.21115
110000867955,ENTERGY NUCLEAR VERMONT YANKEE,12,,http://echo.epa.gov/detailed-facility-report?fid=110000867955,42.779167,-72.51333299999999
110007329952,MOUNT SNOW LTD,12,,http://echo.epa.gov/detailed-facility-report?fid=110007329952,42.967778,-72.894722
110005299658,SUMMER STREET AUTO,12,,http://echo.epa.gov/detailed-facility-report?fid=110005299658,44.19956,-72.50178000000001
110005300227,CIRCLE K #7404,12,,http://echo.epa.gov/detailed-facility-report?fid=110005300227,43.26463,-72.43748000000001
