,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
43647,PROAMPAC,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000363240,28.406296,-81.395472
43530,TP AEROSPACE TECHNICS LLC,3,,http://echo.epa.gov/detailed-facility-report?fid=110005647853,28.44148,-81.36171999999998
110243,TRUCK'N ROLL LLC,3,,http://echo.epa.gov/detailed-facility-report?fid=110070594165,28.42319,-81.37581999999998
119769,TARGET #1918,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110031391777,28.332106,-81.471173
83650,LOWES OF N KISSIMMEE FL #1652,2,,http://echo.epa.gov/detailed-facility-report?fid=110061228327,28.34225,-81.4178
88440,"NAUTIQUE BOAT COMPANY, INC.",2,,http://echo.epa.gov/detailed-facility-report?fid=110020050193,28.432131,-81.15718299999997
127264,FLAGLER CONSTRUCTION EQUIPMENT,2,,http://echo.epa.gov/detailed-facility-report?fid=110016749786,28.42783,-81.35114
72224,PERMA FIX OF ORLANDO,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000748344,28.41775,-81.38601
68244,POLYNT COMPOSITES USA INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110000363295,28.418027,-81.387027
82895,LOWE'S OF LAKE NONA,1,,http://echo.epa.gov/detailed-facility-report?fid=110070064076,28.385705,-81.246075
100345,AMAZON.COM SERVICES LLC - MCO1,1,,http://echo.epa.gov/detailed-facility-report?fid=110070431426,28.387586,-81.31621899999998
87272,DESIGN COMMUNICATIONS LTD,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005277100,28.411275,-81.400821
113173,BEST ENGINEERING SURFACE TECHNOLOGIES,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001738656,28.251848,-81.495234
237,AUDIO EXCELLENCE,0,,http://echo.epa.gov/detailed-facility-report?fid=110005630424,28.54738,-81.31059
555,BEE LINE USED AUTO PARTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110012325509,28.437178000000007,-81.38197199999998
601,BEST DEAL PAINT & BODY,0,,http://echo.epa.gov/detailed-facility-report?fid=110002519445,28.32678,-81.39923
756,SAM'S CLUB #4828,0,,http://echo.epa.gov/detailed-facility-report?fid=110070119654,28.393166,-81.244414
804,MIKES AUTO PAINTING,0,,http://echo.epa.gov/detailed-facility-report?fid=110007428131,28.294176,-81.405502
1001,ALL CAR SHOP,0,,http://echo.epa.gov/detailed-facility-report?fid=110013302611,28.275369,-81.420389
1357,HUNTER'S CREEK MIDDLE SCHOOL,0,,http://echo.epa.gov/detailed-facility-report?fid=110036562403,28.36806,-81.43377
